post_id,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities
3432316800027886690,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""eggs""], ""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar""]}, ""cuisine_evidence"": {""seafood"": [""lobster""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""atlantabeltline"", ""barpremioatlanta"", ""elektraatl"", ""forthatlanta."", ""moonlightatlanta"", ""resy.""], ""likes"": 4423, ""comments"": 89, ""video_views"": 31611}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.367, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""seafood""], ""newly_detected"": [], ""removed"": [""seafood""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.29, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3606492325292646320,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""mediterranean"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dessert"": [""cake""], ""drinks"": [""cocktail"", ""martini"", ""rum""]}, ""cuisine_evidence"": {""mediterranean"": [""mediterranean"", ""falafel"", ""hummus""], ""coffee_cafe"": [""coffee"", ""espresso""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atleats"", ""atlfoodie"", ""bufordhwyfinds"", ""chambleega""], ""mentions"": [""atllovesmo"", ""layalyofficial""], ""likes"": 2198, ""comments"": 84, ""video_views"": 23622}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.418, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mediterranean""], ""embedding_similarities"": {""mediterranean"": 0.459}, ""baseline_cuisines"": [""mediterranean"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.343, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3266322718462302970,dessert,0.85,dessert,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""dessert"", ""cuisines"": [""japanese""], ""content_type"": ""food_spot"", ""location"": {""name"": ""5Church Midtown"", ""slug"": ""5church-midtown""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""dessert"": [""dessert"", ""cake"", ""cookie""], ""drinks"": [""cocktail"", ""bar"", ""gin""]}, ""cuisine_evidence"": {""japanese"": [""sushi""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""5churchatlanta"", ""atllovesmo"", ""colonysquareatl""], ""likes"": 2393, ""comments"": 45, ""video_views"": 23302}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.379, ""baseline_label"": ""dessert"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese""], ""newly_detected"": [], ""removed"": [""japanese""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.267, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3693179877395405397,event,0.85,event,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""wine""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""festival"", ""ticket""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atlfoodandwinefest"", ""thingstodoinatlanta""], ""mentions"": [""atlfoodandwine"", ""atllovesmo"", ""homedepot""], ""likes"": 2717, ""comments"": 1854, ""video_views"": 22496}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.419, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.486, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3465608018631543426,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese"", ""vegan"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""happy hour""]}, ""cuisine_evidence"": {""japanese"": [""sushi""], ""vegan"": [""vegan""], ""coffee_cafe"": [""espresso""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""buckheadvillagedistrict"", ""planta""], ""likes"": 1606, ""comments"": 62, ""video_views"": 22233}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.47, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese"", ""vegan"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""japanese"", ""vegan""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.317, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3438066252596486940,event,0.85,event,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""japanese"", ""indian""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""], ""drinks"": [""cocktail"", ""cocktails"", ""gin""], ""snack"": [""street food""]}, ""cuisine_evidence"": {""american"": [""burger"", ""southern""], ""japanese"": [""japanese""], ""indian"": [""curry""]}, ""content_evidence"": {""event"": [""market"", ""pop-up""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""brickandmortaratlanta"", ""prattpullmandistrict""], ""likes"": 1496, ""comments"": 51, ""video_views"": 19382}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.423, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""american"", ""japanese"", ""indian""], ""newly_detected"": [], ""removed"": [""japanese"", ""american"", ""indian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.444, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3294619633347901743,event,0.85,event,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""event"", ""location"": {""name"": ""Steak Market"", ""slug"": ""steak-market""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""martini""]}, ""cuisine_evidence"": {""seafood"": [""lobster"", ""crab""]}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlcocktails"", ""atlfoodie"", ""atlsteakhouse""], ""mentions"": [""atllovesmo"", ""steakmarketatl""], ""likes"": 1326, ""comments"": 121, ""video_views"": 16304}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.455, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""seafood""], ""newly_detected"": [], ""removed"": [""seafood""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.391, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3840597207318366650,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""atllovesmo"", ""bansheelatenight"", ""gaja_eav"", ""sfseav""], ""likes"": 1503, ""comments"": 69, ""video_views"": 14111}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.408, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.343, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3613025372875828939,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese"", ""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""martini""]}, ""cuisine_evidence"": {""japanese"": [""sushi"", ""omakase"", ""izakaya""], ""seafood"": [""fish""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""norifishsushiizakaya"", ""okiboru_atl.""], ""likes"": 1232, ""comments"": 53, ""video_views"": 10962}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.322, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese"", ""seafood""], ""newly_detected"": [], ""removed"": [""japanese"", ""seafood""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.315, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3382996461729106527,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Pata Negra Mezcaleria"", ""slug"": ""pata-negra-mezcaleria""}, ""signals"": {""meal_evidence"": {""dessert"": [""dessert"", ""ice cream""], ""drinks"": [""cocktail"", ""cocktails"", ""spirits""]}, ""cuisine_evidence"": {""mexican"": [""mexican""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""patanegraatl""], ""likes"": 780, ""comments"": 120, ""video_views"": 9611}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.315, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.506}, ""baseline_cuisines"": [""mexican""], ""newly_detected"": [], ""removed"": [], ""reason"": ""embedding_confirms_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.246, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3264897786423298507,event,0.85,event,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese"", ""seafood""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dessert"": [""dessert""], ""drinks"": [""cocktail"", ""drink"", ""gin""]}, ""cuisine_evidence"": {""japanese"": [""omakase""], ""seafood"": [""crab"", ""fish""]}, ""content_evidence"": {""event"": [""seasonal""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atlantaomakase"", ""atleats"", ""atlomakase"", ""michelinstar"", ""omakase""], ""mentions"": [""atllovesmo"", ""mujoatl"", ""resy""], ""likes"": 466, ""comments"": 65, ""video_views"": 8252}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.374, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese"", ""seafood""], ""newly_detected"": [], ""removed"": [""japanese"", ""seafood""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.383, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3649298069200990703,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""lunch"": [""lunch""], ""drinks"": [""cocktail"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atlblog"", ""atlfoodie"", ""thingstodoinatlanta""], ""mentions"": [""97estoria""], ""likes"": 1787, ""comments"": 44, ""video_views"": 669}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.336, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.298, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3647783870478146567,drinks,0.85,drinks,0.722,CONFIDENCE_UPDATED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""seafood"", ""bbq"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""brunch"": [""brunch""], ""lunch"": [""lunch""], ""dessert"": [""donut""], ""drinks"": [""cocktail"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""american"": [""burger"", ""fried chicken""], ""seafood"": [""lobster"", ""shrimp"", ""fish""], ""bbq"": [""smoked""], ""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""beetlecatatl""], ""likes"": 1652, ""comments"": 98, ""video_views"": 396}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.321, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.413}, ""baseline_cuisines"": [""american"", ""seafood"", ""bbq"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""bbq"", ""coffee_cafe"", ""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.342, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3241691627386450997,event,0.75,event,0.613,CONFIDENCE_UPDATED,-0.137,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Roaring Social Alpharetta"", ""slug"": ""roaring-social-alpharetta""}, ""signals"": {""meal_evidence"": {""drinks"": [""drink"", ""drinks""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""live music""]}}, ""metadata"": {""hashtags"": [""alpharetta"", ""atldrinks"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""alphacitycenter"", ""atllovesmo"", ""roaring.social""], ""likes"": 21265, ""comments"": 244, ""video_views"": 218657}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.231, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.383, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3469969775537407719,drinks,0.95,drinks,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""tequila"", ""shot"", ""shots""]}, ""cuisine_evidence"": {""mexican"": [""taco"", ""birria""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie"", ""rrealtacos""], ""mentions"": [""rrealtacos""], ""likes"": 24869, ""comments"": 182, ""video_views"": 165144}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.35, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican""], ""newly_detected"": [], ""removed"": [""mexican""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.291, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3261250695943945376,event,0.95,event,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""breakfast""], ""brunch"": [""brunch""], ""dinner"": [""date night""], ""dessert"": [""donut""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""italian"": [""pasta"", ""pizza""], ""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""event"": [""event"", ""ticket""]}}, ""metadata"": {""hashtags"": [""atlcats"", ""atldatenight"", ""atlfoodie"", ""cats"", ""feverambassador"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""blameitonthealcohall"", ""dineanddesign_atl"", ""fever_us"", ""no246atlanta"", ""piedmontpark."", ""prattpullmandistrict"", ""starwars"", ""theempirestripsback"", ""thefriskywhiskeratl"", ""underground_atlanta"", ""visitdecaturga""], ""likes"": 21443, ""comments"": 121, ""video_views"": 136053}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.342, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.394, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3233779077486622251,drinks,0.95,drinks,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese"", ""thai""], ""content_type"": ""mixed"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""happy hour"", ""martini""]}, ""cuisine_evidence"": {""japanese"": [""sushi""], ""thai"": [""thai"", ""tom yum""]}, ""content_evidence"": {}}, ""metadata"": {""hashtags"": [""atlanta"", ""atleats"", ""atlfood"", ""atlfoodie"", ""atlthai"", ""hosted""], ""mentions"": [""atllovesmo"", ""tikithai_atl""], ""likes"": 6447, ""comments"": 150, ""video_views"": 81952}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.301, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""thai""], ""embedding_similarities"": {""thai"": 0.524}, ""baseline_cuisines"": [""japanese"", ""thai""], ""newly_detected"": [], ""removed"": [""japanese""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.38, ""baseline_label"": ""mixed"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3468819676761198208,drinks,0.95,drinks,0.807,CONFIDENCE_UPDATED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""seafood"", ""bakery""], ""content_type"": ""mixed"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""lunch"": [""sandwich""], ""dinner"": [""dinner"", ""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""beer"", ""bar""]}, ""cuisine_evidence"": {""american"": [""burger""], ""seafood"": [""seafood"", ""oyster"", ""crab"", ""fish""], ""bakery"": [""bread""]}, ""content_evidence"": {}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atleats"", ""atlfood""], ""mentions"": [""atllovesmo"", ""lure.atl"", ""theoptimistatl"", ""wreckingbarbrewpub""], ""likes"": 7043, ""comments"": 83, ""video_views"": 61495}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.382, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""american"", ""seafood"", ""bakery""], ""newly_detected"": [], ""removed"": [""american"", ""bakery"", ""seafood""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.426, ""baseline_label"": ""mixed"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
